"Entry.Name","Entry","Organism","Org","Scientific_Name","Gene","Protein.names","gpcr","taxa","Accession","Rename","Org_Uq","RL_Entry_Name"
"A7T4I0_NEMVE","A7T4I0","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T4I0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T4I0_NEMVE"
"A7T4M2_NEMVE","A7T4M2","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T4M2","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T4M2_NEMVE"
"A7T4Z4_NEMVE","A7T4Z4","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T4Z4","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T4Z4_NEMVE"
"A7T528_NEMVE","A7T528","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T528","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T528_NEMVE"
"A7T590_NEMVE","A7T590","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T590","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T590_NEMVE"
"A7T5R4_NEMVE","A7T5R4","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T5R4","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T5R4_NEMVE"
"A7T6V5_NEMVE","A7T6V5","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T6V5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T6V5_NEMVE"
"A7T8F8_NEMVE","A7T8F8","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T8F8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T8F8_NEMVE"
"A7T8T0_NEMVE","A7T8T0","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T8T0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T8T0_NEMVE"
"A7T8V5_NEMVE","A7T8V5","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T8V5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T8V5_NEMVE"
"A7T975_NEMVE","A7T975","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7T975","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7T975_NEMVE"
"A7TAA2_NEMVE","A7TAA2","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TAA2","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TAA2_NEMVE"
"A7TAE1_NEMVE","A7TAE1","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TAE1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TAE1_NEMVE"
"A7TB67_NEMVE","A7TB67","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TB67","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TB67_NEMVE"
"A7TB87_NEMVE","A7TB87","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TB87","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TB87_NEMVE"
"A7TBM1_NEMVE","A7TBM1","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TBM1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TBM1_NEMVE"
"A7TBW8_NEMVE","A7TBW8","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TBW8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TBW8_NEMVE"
"A7TC41_NEMVE","A7TC41","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TC41","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TC41_NEMVE"
"A7TCN8_NEMVE","A7TCN8","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TCN8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TCN8_NEMVE"
"A7TCN9_NEMVE","A7TCN9","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TCN9","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TCN9_NEMVE"
"A7TD48_NEMVE","A7TD48","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TD48","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TD48_NEMVE"
"A7TD54_NEMVE","A7TD54","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A7TD54","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A7TD54_NEMVE"
"A8DVP9_NEMVE","A8DVP9","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A8DVP9","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A8DVP9_NEMVE"
"A8DWB2_NEMVE","A8DWB2","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A8DWB2","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A8DWB2_NEMVE"
"A8DWG8_NEMVE","A8DWG8","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A8DWG8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A8DWG8_NEMVE"
"A8DWH1_NEMVE","A8DWH1","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A8DWH1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A8DWH1_NEMVE"
"A8DWM5_NEMVE","A8DWM5","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A8DWM5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","NEMVE","A8DWM5_NEMVE"
"A8K858_HUMAN","A8K858","Homo sapiens (Human)","HUMAN","Homo sapiens","A8K858","G protein-coupled receptor 55 (cDNA FLJ75410, highly similar to Homo sapiens G protein-coupled receptor 55, mRNA)","PF00001",2759,"PF00001","Rho","HUMAN","A8K858_HUMAN"
"A8WHF4_DROME","A8WHF4","Drosophila melanogaster (Fruit fly)","DROME","Drosophila melanogaster","A8WHF4","IP03777p","PF00001",2759,"PF00001","Rho","DROME","A8WHF4_DROME"
"A9UMW6_NEMVE","A9UMW6","Nematostella vectensis (Starlet sea anemone)","NEMVE","Nematostella vectensis","A9UMW6","Opsin","PF00001",2759,"PF00001","Rho","NEMVE","A9UMW6_NEMVE"
"A9YIQ3_DROME","A9YIQ3","Drosophila melanogaster (Fruit fly)","DROME","Drosophila melanogaster","A9YIQ3","CG3171 (Trapped in endoderm-1)","PF00001",2759,"PF00001","Rho","DROME","A9YIQ3_DROME"
"A9YIQ4_DROME","A9YIQ4","Drosophila melanogaster (Fruit fly)","DROME","Drosophila melanogaster","A9YIQ4","CG3171 (Trapped in endoderm-1)","PF00001",2759,"PF00001","Rho","DROME","A9YIQ4_DROME"
"B2L045_CAEEL","B2L045","Caenorhabditis elegans","CAEEL","Caenorhabditis elegans","B2L045","Cholecystokinin receptor 2 splice isoform b (G-protein coupled receptors family 1 profile domain-containing protein)","PF00001",2759,"PF00001","Rho","CAEEL","B2L045_CAEEL"
"B2R7M4_HUMAN","B2R7M4","Homo sapiens (Human)","HUMAN","Homo sapiens","B2R7M4","G protein-coupled receptor 78 (cDNA FLJ45924 fis, clone PLACE6010936, highly similar to Probable G-protein coupled receptor 78)","PF00001",2759,"PF00001","Rho","HUMAN","B2R7M4_HUMAN"
"B2R986_HUMAN","B2R986","Homo sapiens (Human)","HUMAN","Homo sapiens","B2R986","HCG1774561 (Oxoglutarate receptor 1) (cDNA, FLJ94273, Homo sapiens G protein-coupled receptor 80 (GPR80), mRNA)","PF00001",2759,"PF00001","Rho","HUMAN","B2R986_HUMAN"
"B3RJ33_TRIAD","B3RJ33","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RJ33","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RJ33_TRIAD"
"B3RL49_TRIAD","B3RL49","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RL49","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RL49_TRIAD"
"B3RMX0_TRIAD","B3RMX0","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RMX0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RMX0_TRIAD"
"B3RMZ5_TRIAD","B3RMZ5","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RMZ5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RMZ5_TRIAD"
"B3RMZ6_TRIAD","B3RMZ6","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RMZ6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RMZ6_TRIAD"
"B3RN02_TRIAD","B3RN02","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RN02","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RN02_TRIAD"
"B3RQY2_TRIAD","B3RQY2","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RQY2","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RQY2_TRIAD"
"B3RTB6_TRIAD","B3RTB6","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RTB6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RTB6_TRIAD"
"B3RTV3_TRIAD","B3RTV3","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RTV3","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RTV3_TRIAD"
"B3RWJ6_TRIAD","B3RWJ6","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RWJ6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RWJ6_TRIAD"
"B3RX73_TRIAD","B3RX73","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RX73","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RX73_TRIAD"
"B3RY06_TRIAD","B3RY06","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RY06","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RY06_TRIAD"
"B3RYN8_TRIAD","B3RYN8","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RYN8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RYN8_TRIAD"
"B3RZ99_TRIAD","B3RZ99","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RZ99","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RZ99_TRIAD"
"B3RZT9_TRIAD","B3RZT9","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3RZT9","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3RZT9_TRIAD"
"B3S3M6_TRIAD","B3S3M6","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S3M6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S3M6_TRIAD"
"B3S3Q6_TRIAD","B3S3Q6","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S3Q6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S3Q6_TRIAD"
"B3S3U4_TRIAD","B3S3U4","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S3U4","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S3U4_TRIAD"
"B3S4W2_TRIAD","B3S4W2","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S4W2","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S4W2_TRIAD"
"B3S5B1_TRIAD","B3S5B1","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S5B1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S5B1_TRIAD"
"B3S5J7_TRIAD","B3S5J7","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S5J7","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S5J7_TRIAD"
"B3S5U9_TRIAD","B3S5U9","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S5U9","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S5U9_TRIAD"
"B3S758_TRIAD","B3S758","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S758","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S758_TRIAD"
"B3S7V7_TRIAD","B3S7V7","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S7V7","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S7V7_TRIAD"
"B3S8J5_TRIAD","B3S8J5","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3S8J5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3S8J5_TRIAD"
"B3SAZ5_TRIAD","B3SAZ5","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SAZ5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SAZ5_TRIAD"
"B3SBN0_TRIAD","B3SBN0","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SBN0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SBN0_TRIAD"
"B3SBN6_TRIAD","B3SBN6","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SBN6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SBN6_TRIAD"
"B3SBR3_TRIAD","B3SBR3","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SBR3","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SBR3_TRIAD"
"B3SBU8_TRIAD","B3SBU8","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SBU8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SBU8_TRIAD"
"B3SC54_TRIAD","B3SC54","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SC54","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SC54_TRIAD"
"B3SCH7_TRIAD","B3SCH7","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SCH7","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SCH7_TRIAD"
"B3SCT8_TRIAD","B3SCT8","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SCT8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SCT8_TRIAD"
"B3SCY1_TRIAD","B3SCY1","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SCY1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SCY1_TRIAD"
"B3SD41_TRIAD","B3SD41","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SD41","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SD41_TRIAD"
"B3SD64_TRIAD","B3SD64","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SD64","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SD64_TRIAD"
"B3SD73_TRIAD","B3SD73","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SD73","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SD73_TRIAD"
"B3SD74_TRIAD","B3SD74","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SD74","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SD74_TRIAD"
"B3SDL0_TRIAD","B3SDL0","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SDL0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SDL0_TRIAD"
"B3SDL3_TRIAD","B3SDL3","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SDL3","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SDL3_TRIAD"
"B3SDV9_TRIAD","B3SDV9","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SDV9","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SDV9_TRIAD"
"B3SDZ1_TRIAD","B3SDZ1","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SDZ1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SDZ1_TRIAD"
"B3SE23_TRIAD","B3SE23","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SE23","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SE23_TRIAD"
"B3SE39_TRIAD","B3SE39","Trichoplax adhaerens (Trichoplax reptans)","TRIAD","Trichoplax adhaerens","B3SE39","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","TRIAD","B3SE39_TRIAD"
